frame,time,vehicle_a,vehicle_b,center_a_x,center_a_y,center_b_x,center_b_y,edge_distance,longitudinal_gap,lateral_gap,closest_a_x,closest_a_y,closest_b_x,closest_b_y
68,2.72,0,5,21.59658856906053,8.255272505466774,18.41735461377121,16.176133830991702,3.2686839616109125,0.8405084685959139,3.1587719694702496,20.411757081063403,10.635737502274111,19.57124861246749,13.79450947174436
68,2.72,0,6,21.59658856906053,8.255272505466774,10.25834276846227,4.654866882514763,7.269819702212329,6.181424870241155,3.8262599331773943,18.937861991840798,8.215119752635962,12.756437121599642,4.388859819458568
68,2.72,1,5,10.258253052273973,4.654725999819595,18.41735461377121,16.176133830991702,11.557288783946689,6.207955374038287,9.748446753687947,9.56311998574695,6.456183721159448,15.771075359785236,16.204630474847395
68,2.72,1,6,10.258253052273973,4.654725999819595,10.25834276846227,4.654866882514763,0.028486499730757432,0.01530141907821303,0.02402805112994688,12.771738540677855,4.412887870588515,12.756437121599642,4.388859819458568
68,2.72,5,6,18.41735461377121,16.176133830991702,10.25834276846227,4.654866882514763,11.585775283677448,6.223256793116494,9.7724748048179,15.771075359785236,16.204630474847395,9.547818566668742,6.432155670029495
69,2.76,0,5,21.484914387860492,8.344891668016277,16.76616027492799,17.392369163148636,4.937290245981708,2.354136833032186,4.339916444406194,20.310541692866558,10.741499776491294,17.95640485983437,15.081416220897488
69,2.76,0,6,21.484914387860492,8.344891668016277,11.38984397818431,4.4457153867047055,6.396007406984167,4.918551208436314,4.08861403903401,18.816605492596622,8.29003465560031,13.898054284160308,4.2014206165663
69,2.76,5,6,16.76616027492799,17.392369163148636,11.38984397818431,4.4457153867047055,11.363700542391566,6.07758675370934,9.601907584864954,17.95640485983437,15.081416220897488,11.878818106125031,5.479508636032535
70,2.8,0,1,21.301458172580247,8.458937544894575,11.961441867907377,4.5030774962237565,5.904649622042357,4.17950884535669,4.170922316547042,18.6544853545001,8.440617263801995,14.47497650914341,4.269694947254953
70,2.8,0,5,21.301458172580247,8.458937544894575,15.328351225042422,17.876755963954423,5.93552501442718,3.621915475869489,4.702359565425411,20.107083788943243,10.821197175855193,16.485168313073753,15.523556741280604
70,2.8,0,6,21.301458172580247,8.458937544894575,11.925024665133458,4.445393521072574,5.838922803055502,3.5742450809462127,4.617119405145737,18.6544853545001,8.440617263801995,15.080240273553887,3.823497858656258
70,2.8,1,5,11.961441867907377,4.5030774962237565,15.328351225042422,17.876755963954423,10.589233000457424,5.652935889082695,8.954114773214457,10.832232423991059,6.569441968066147,16.485168313073753,15.523556741280604
70,2.8,1,6,11.961441867907377,4.5030774962237565,11.925024665133458,4.445393521072574,0.05418548128696437,0.028926273680168535,0.045818523255119814,14.47497650914341,4.269694947254953,14.446050235463241,4.223876423999833
70,2.8,5,6,15.328351225042422,17.876755963954423,11.925024665133458,4.445393521072574,10.643418481744396,5.6818621627628545,8.99993329646959,16.485168313073753,15.523556741280604,10.803306150310899,6.5236234448110135
71,2.84,0,1,21.372154025563503,8.435788077248608,12.437587665095549,4.433649256378312,5.5020716290786345,3.0977597043025593,4.547161425099326,18.07595160470111,8.792848960815963,14.978191900398551,4.245687535716637
71,2.84,0,3,21.372154025563503,8.435788077248608,21.361100379016854,8.417665111461897,0.02106990393154516,0.010971360670104957,0.01798805427863215,24.02805733766841,8.469261508850064,24.017085976998306,8.451273454571432
71,2.84,0,5,21.372154025563503,8.435788077248608,14.22094680720438,18.839035964783548,6.840566621242045,4.000949247962254,5.548491399910528,19.545963576366024,11.203001715031732,15.54501432840377,16.75149311494226
71,2.84,0,6,21.372154025563503,8.435788077248608,12.46628594594047,4.479221159822245,5.471817934479207,2.915810813673243,4.630209369667258,18.07595160470111,8.792848960815963,15.160140791027867,4.162639591148705
71,2.84,0,8,21.372154025563503,8.435788077248608,13.847926267779178,17.717439043057663,6.250347831551875,4.304606149355164,4.531800295061437,19.545963576366024,11.203001715031732,15.24135742701086,15.73480201009317
71,2.84,1,3,12.437587665095549,4.433649256378312,21.361100379016854,8.417665111461897,5.56920587371669,3.7269228806368506,4.138369232635726,14.978191900398551,4.245687535716637,18.7051147810354,8.384056768352362
71,2.84,1,5,12.437587665095549,4.433649256378312,14.22094680720438,18.839035964783548,11.013928502367403,4.37468709254577,10.107855059189092,11.170327235858,6.643638055753168,15.54501432840377,16.75149311494226
71,2.84,1,6,12.437587665095549,4.433649256378312,12.46628594594047,4.479221159822245,0.02668202296036607,0.01421826018520811,0.02257811831316392,11.170327235858,6.643638055753168,11.184545496043208,6.6662161740663315
71,2.84,1,8,12.437587665095549,4.433649256378312,13.847926267779178,17.717439043057663,9.961051594182665,4.071030191152859,9.09116395434,11.170327235858,6.643638055753168,15.24135742701086,15.73480201009317
71,2.84,3,5,21.361100379016854,8.417665111461897,14.22094680720438,18.839035964783548,7.54489748826761,4.6302769960496235,5.95701376935798,20.175291324453394,10.79447934558428,15.54501432840377,16.75149311494226
71,2.84,3,6,21.361100379016854,8.417665111461897,12.46628594594047,4.479221159822245,5.46477273071917,3.078060509694879,4.515449534328642,18.7051147810354,8.384056768352362,15.627054271340523,3.8686072340237203
71,2.84,3,8,21.361100379016854,8.417665111461897,13.847926267779178,17.717439043057663,6.982155235583973,4.933933897442534,4.940322664508889,20.175291324453394,10.79447934558428,15.24135742701086,15.73480201009317
71,2.84,5,6,14.22094680720438,18.839035964783548,12.46628594594047,4.479221159822245,10.897814434386147,4.995112943117324,9.68561852086984,15.54501432840377,16.75149311494226,10.549901385286446,7.065874594072421
71,2.84,5,8,14.22094680720438,18.839035964783548,13.847926267779178,17.717439043057663,0.3001820060486205,0.2513412246994289,0.16412442085797352,15.97295728456786,17.40684779123906,16.22429850926729,17.242723370381086
71,2.84,6,8,12.46628594594047,4.479221159822245,13.847926267779178,17.717439043057663,9.856980386288118,4.691456041724413,8.668927416020749,10.549901385286446,7.065874594072421,15.24135742701086,15.73480201009317
72,2.88,3,6,21.349962569428527,8.399404156467888,12.142989199825916,4.790644112698029,5.492126620311729,4.005605642249069,3.7574696608647624,18.68283916185875,8.347534858364346,14.677233519609683,4.590065197499584
72,2.88,3,8,21.349962569428527,8.399404156467888,12.779332627404612,18.04878201723532,7.99043756997227,6.0082121302850275,5.267682560397903,20.175291324453394,10.794479345584284,14.167079194168366,16.062161905982187
72,2.88,6,8,12.142989199825916,4.790644112698029,12.779332627404612,18.04878201723532,9.649801208938882,3.294985903102571,9.069825316421129,10.872093291065795,6.992336589561058,14.167079194168366,16.062161905982187
73,2.92,0,6,21.30687873773822,8.467820996935473,12.981942262647438,4.694712601474637,5.007330974600397,3.1216860641047006,3.915155119068345,18.64331434912702,8.422309746488198,15.52162828502232,4.507154627419853
74,2.96,0,3,21.246748508324686,8.509077569551462,21.241229250048683,8.500036279913637,8.881784197001252e-16,0.0,8.881784197001252e-16,22.410851972298016,6.097743864850823,22.410851972298016,6.097743864850824
74,2.96,0,6,21.246748508324686,8.509077569551462,14.249067501967414,4.414674606248171,4.510307644629131,2.3881836292931133,3.826153943841825,18.569954907779664,8.442420759387536,16.18177127848655,4.616266815545711
74,2.96,0,8,21.246748508324686,8.509077569551462,9.10783475163873,19.459877674857914,11.621451051079049,9.607415535190805,6.538783622876711,20.082645044351356,10.9204112742521,10.47522950916055,17.45919489712881
74,2.96,3,6,21.241229250048683,8.500036279913637,14.249067501967414,4.414674606248171,4.502855353857777,2.3842376814281003,3.8198320664950707,17.92980539702661,8.83320024181032,15.545567715598509,5.01336817531525
74,2.96,3,8,21.241229250048683,8.500036279913637,9.10783475163873,19.459877674857914,10.873575153013597,8.95622750788574,6.166086719729577,19.43145701704629,11.293108177399233,10.47522950916055,17.45919489712881
74,2.96,6,8,14.249067501967414,4.414674606248171,9.10783475163873,19.459877674857914,11.123956919779014,2.497545354566988,10.839957783819099,12.972774863727539,6.619237113309713,10.47522950916055,17.45919489712881
75,3.0,3,6,21.295789879440466,8.44964810573215,15.163631885072487,4.265826221513313,4.100911337985702,2.16370337282617,3.483656343045384,18.632142084879483,8.404000166077513,16.468438712053313,4.920343823032129
75,3.0,3,8,21.295789879440466,8.44964810573215,7.410124131041779,20.176386915094987,13.507970167405238,11.182453902299313,7.577465457952332,20.118090472284297,10.839235395254825,8.935636569984984,18.416700853207157
75,3.0,6,8,15.163631885072487,4.265826221513313,7.410124131041779,20.176386915094987,12.742200205205188,5.140978024701022,11.659074192193492,13.908878501168314,6.510089916184976,8.767900476467291,18.169164108378467
76,3.04,0,3,21.13126876974777,8.601803671399841,21.125714896730354,8.592713596782733,0.0,0.0,0.0,22.295780955745265,6.1922169886093705,22.295780955745265,6.1922169886093705
76,3.04,0,6,21.13126876974777,8.601803671399841,16.20912749483061,4.092421939410222,3.735841927418971,1.9630192141937162,3.1785327544903135,17.81579421592852,8.929408763232798,15.852775001734804,5.750876008742485
76,3.04,0,8,21.13126876974777,8.601803671399841,5.748758528794653,20.838412299780583,14.28439149127949,11.787984555343499,8.06766759349448,19.32675847806217,11.402417750565085,7.538773922718673,19.470085344059566
76,3.04,3,6,21.125714896730354,8.592713596782733,16.20912749483061,4.092421939410222,3.7394382228442233,1.9649089079111803,3.1815925581506592,18.455792321616627,8.538381366858022,16.490883413705447,5.356788808707363
76,3.04,3,8,21.125714896730354,8.592713596782733,5.748758528794653,20.838412299780583,15.034489968198265,12.406992321008788,8.491314983574878,19.955648837715444,10.993210204956096,7.5486565167066555,19.484525188530974
76,3.04,6,8,16.20912749483061,4.092421939410222,5.748758528794653,20.838412299780583,14.763129699270214,7.840605025776755,12.508993218770186,14.937832925992456,6.315931967980039,7.097227900215701,18.824925186750225
77,3.08,3,6,21.25795543928252,8.527436034343992,17.06581656274091,3.8915748836382194,3.372331401948052,1.7657935761358594,2.873080599468495,18.592368769695334,8.479137688972598,16.826575193559474,5.606057089504103
77,3.08,3,8,21.25795543928252,8.527436034343992,4.528432341264704,21.5431084207165,16.58526882421568,13.651782119467017,9.418067048715534,20.082645044351356,10.920411274252102,6.430862924884339,20.338478322967635
77,3.08,6,8,17.06581656274091,3.8915748836382194,4.528432341264704,21.5431084207165,16.641020725975167,9.978746438429948,13.317214059999813,15.848142840071196,6.20740101448578,5.869396401641249,19.52461507448559
78,3.12,3,6,21.114435425020545,8.574252382570206,18.387791756088678,3.683897467020043,2.8949565031775877,1.5079116586565284,2.471229569460904,22.273222012325647,6.155294560184318,20.76531035366912,3.684064990723414
78,3.12,3,8,21.114435425020545,8.574252382570206,3.2443709373170266,21.866484206177322,17.67809359810521,14.518280283479719,10.086353695647032,19.955648837715444,10.993210204956094,5.437368554235724,21.079563900603127
78,3.12,6,8,18.387791756088678,3.683897467020043,3.2443709373170266,21.866484206177322,18.73893933969694,12.533539019099015,13.930479074086582,17.112240051504763,5.913120262074523,4.578701032405748,19.843599336161105
79,3.16,6,8,19.220050003535007,3.6737136215184565,0.17233485540823268,23.174403523901063,22.430339821141402,16.43761071366956,15.261883845637712,17.926757113572776,5.878187513575209,1.4891463999032155,21.14007135921292
80,3.2,3,6,21.12007548137675,8.583483514243872,20.193865479218875,3.4712269699557123,2.157455710618636,1.1158316786786315,1.8464925692074123,22.284502125038056,6.173756823531647,21.168670446359425,4.327264254324235
80,3.2,3,8,21.12007548137675,8.583483514243872,-0.883941876469956,23.220782702327924,21.853130825829,18.48438111623863,11.657057160383072,19.955648837715447,10.993210204956096,1.4712677214768177,22.650267365339168
80,3.2,6,8,20.193865479218875,3.4712269699557123,-0.883941876469956,23.220782702327924,24.113026852411693,18.479752404470023,15.489893965247527,18.907848280314106,5.693474459987316,0.42809587584408204,21.183368425234843
81,3.24,3,6,21.058979197372423,8.625564715420644,21.305283615941004,3.170960304150546,1.9098541129780304,0.9830556191383906,1.63742003851777,22.220783422152607,6.212090445582908,21.237727803014216,4.574670407065138
81,3.24,3,8,21.058979197372423,8.625564715420644,-2.099664537810828,23.642718751079222,23.03214603940125,19.643499387988715,12.025501360625,19.89717497259224,11.03903898525838,0.25367558460352324,23.06454034588338
81,3.24,6,8,21.305283615941004,3.170960304150546,-2.099664537810828,23.642718751079222,26.385417021483157,20.772067959243213,16.26995464327282,19.97780254097668,5.331090005827102,-0.7942654182665327,21.601044649099922
82,3.28,3,6,21.125629354394167,8.592573588860978,21.97678937065134,3.2876837169238122,1.4374360639705437,0.7382303400107837,1.2333849371103458,22.284502125038056,6.173756823531647,21.546271785027272,4.9403718864213015
82,3.28,3,8,21.125629354394167,8.592573588860978,-3.4831681272108277,23.937719723266657,24.43783017546994,20.85355335923787,12.741148142083903,19.721739227067836,10.610368212030282,-1.1318141321700361,23.351516354114185
82,3.28,6,8,21.97678937065134,3.2876837169238122,-3.4831681272108277,23.937719723266657,28.135069128737957,22.819294356615046,16.457883215803307,20.66092526059263,5.470287281117157,-2.1583690960224136,21.928170496920465
83,3.32,3,6,21.12007548137675,8.583483514243872,23.30866234765231,2.850954162162701,1.2206139886033769,0.3192117921257207,1.1781351114970349,22.284502125038056,6.173756823531647,21.965290332912335,4.9956217120346125
83,3.32,3,8,21.12007548137675,8.583483514243872,-4.884118048893173,24.3241060099341,25.832171272437446,22.043387573560906,13.468115567157978,19.508510168943562,10.261374268019251,-2.5348774046173443,23.72948983517723
83,3.32,6,8,23.30866234765231,2.850954162162701,-4.884118048893173,24.3241060099341,30.83261233782458,24.942451368117393,18.125233883281933,21.965290332912335,4.9956217120346125,-2.9771610352050573,23.120855595316545
84,3.36,3,6,21.1088809255302,8.565161282599153,24.184731810048277,2.6561836902936937,1.4833872464409366,0.5518619797742907,1.3769117902695234,22.273222012325647,6.155294560184319,22.825083992099938,4.778382769914796
85,3.4,3,6,20.997703284667672,8.668166027433218,25.195063495539028,2.4938412880183933,2.3493248579353616,1.655611255369486,1.6668169243221893,22.17939873005237,6.287766423204232,23.835009985421856,4.620949498882043
86,3.44,0,3,21.05914877877999,8.625842149039418,21.06472138159412,8.634958875848874,0.0,0.0,0.0,22.24341173554532,6.249110157599164,22.24341173554532,6.249110157599164
86,3.44,0,6,21.05914877877999,8.625842149039418,26.081970762153926,2.2928833721179545,3.079027619183837,2.470464444629396,1.837720465010622,22.24341173554532,6.249110157599164,24.713876180174715,4.411389692588542
86,3.44,3,6,21.06472138159412,8.634958875848874,26.081970762153926,2.2928833721179545,2.3331193405037465,1.8305427293341516,1.4465680672248062,22.883333450840563,5.857957759813348,24.713876180174715,4.411389692588542
87,3.48,3,6,21.05914877877999,8.625842149039418,26.978311973068795,2.1218300987115186,3.917589446242193,3.342600744349131,2.0431660072507194,22.268670813185462,6.2904337756614686,25.611271557534593,4.247267768410749
87,3.48,3,8,21.05914877877999,8.625842149039418,-10.995163468330382,25.785917744808877,31.724109380234644,27.06792865441825,16.54528193559769,18.41272786667127,8.610497210586292,-8.655200787746981,25.15577914618398
87,3.48,6,8,26.978311973068795,2.1218300987115186,-10.995163468330382,25.785917744808877,40.141711162136815,34.26647234528157,20.90851137777323,25.611271557534593,4.247267768410749,-8.655200787746981,25.15577914618398
88,3.52,3,6,21.05349202282251,8.616587748463568,27.824402493512565,1.9573277950382844,4.722917219856383,4.029729718037252,2.4631738601209916,22.423754992284824,6.544150062372721,26.453484710322076,4.08097620225173
88,3.52,3,8,21.05349202282251,8.616587748463568,-13.9694632896631,27.04947473039418,34.918300794014606,30.02729773066217,17.822713635567716,18.392567931858903,8.577515743162358,-11.634729798803265,26.400229378730074
88,3.52,6,8,27.824402493512565,1.9573277950382844,-13.9694632896631,27.04947473039418,44.145907475652656,38.08821450912534,22.319253176478345,26.453484710322076,4.08097620225173,-11.634729798803265,26.400229378730074
89,3.56,3,6,21.114520981886407,8.574392414272818,28.645734797914905,1.8397911901773392,5.40790348143194,4.614730645147411,2.8195178909205474,22.668570217083406,6.802364572357217,27.283300862230817,3.982846681436669
89,3.56,3,8,21.114520981886407,8.574392414272818,-15.878113670015226,27.745827675594427,36.98772668715785,31.991199448517968,18.564888454527082,18.44451349090942,8.519921201780296,-13.546685957608549,27.084809656307378
89,3.56,6,8,28.645734797914905,1.8397911901773392,-15.878113670015226,27.745827675594427,46.91124888968505,40.654825593889555,23.406204910672717,27.108139636281006,3.6786047456346624,-13.546685957608549,27.084809656307378
90,3.6,3,6,21.120160397240014,8.583622496811682,29.33668924322121,1.633178391317169,6.103581944123423,5.208374509534828,3.182223674894226,22.754801446024643,6.9435000111658365,27.96317595555947,3.7612763362716106
90,3.6,3,8,21.120160397240014,8.583622496811682,-24.932613605701782,31.953087575158094,46.927335465168305,41.074364186363304,22.695184963917754,18.455792321616627,8.538381366858022,-22.618571864746677,31.233566330775776
90,3.6,6,8,29.33668924322121,1.633178391317169,-24.932613605701782,31.953087575158094,57.545539097515686,49.92365488886317,28.620233272309214,27.305083024116488,2.613333058466562,-22.618571864746677,31.233566330775776
91,3.64,0,3,21.20313936490454,8.578180246525507,21.125714896730354,8.592713596782733,0.021125747056475262,0.011010826493848214,0.018029389579698574,18.466803148110476,8.556410756437721,18.455792321616627,8.538381366858022
91,3.64,0,8,21.20313936490454,8.578180246525507,-24.02010561735321,31.035781058556793,45.0139503060808,39.59350781392726,21.415178288933124,17.889823918499577,8.908780877440268,-21.70368389542768,30.323959166373392
91,3.64,0,9,21.20313936490454,8.578180246525507,-35.139993021898846,37.24915423508314,57.73676553314078,50.73756344038756,27.554196601634413,17.889823918499577,8.908780877440268,-32.84773952188799,36.46297747907468
91,3.64,3,8,21.125714896730354,8.592713596782733,-24.02010561735321,31.035781058556793,45.68801735779398,40.15947621704431,21.78557779951537,18.455792321616627,8.538381366858022,-21.70368389542768,30.323959166373392
91,3.64,3,9,21.125714896730354,8.592713596782733,-35.139993021898846,37.24915423508314,58.410918907751466,51.303531843504615,27.92459611221666,18.455792321616627,8.538381366858022,-32.84773952188799,36.46297747907468
91,3.64,8,9,-24.02010561735321,31.035781058556793,-35.139993021898846,37.24915423508314,8.039318443091105,6.511212182609249,4.715374528334486,-26.33652733927874,31.747602950740195,-32.84773952188799,36.46297747907468
92,3.68,0,3,21.186361026918107,8.550706996245317,21.125714896730354,8.592713596782733,0.012673303331036553,0.006607478406671419,0.010814520166231745,20.024864779604126,10.965772073671001,20.018257301197455,10.95495755350477
92,3.68,0,9,21.186361026918107,8.550706996245317,-30.435814963566315,34.10157776914401,52.855190444134486,46.63984704456026,24.867565714113418,18.507413057431076,8.48106047797697,-28.132433987129186,33.348626192090386
92,3.68,3,9,21.125714896730354,8.592713596782733,-30.435814963566315,34.10157776914401,52.03400671520588,45.94822820305771,24.419217428857586,17.815794215928523,8.929408763232798,-28.132433987129186,33.348626192090386
93,3.72,3,9,21.114520981886407,8.574392414272818,-31.273712378351348,34.2852313388421,52.85842123277139,46.77632342382549,24.61682884066858,17.80451538522131,8.91094859815507,-28.97180803860418,33.52777743882365
95,3.8,0,3,21.290286537769937,8.440628996032334,21.230104957300213,8.481813187656458,0.021121179399652485,0.011004964738607015,0.018027616878953268,18.63214208487948,8.404000166077514,18.621137120140872,8.385972549198561
96,3.84,0,3,21.16974962249122,8.523507086951902,21.235792658321174,8.491130409234469,0.0075494957623905784,0.003934828327420092,0.006442981631208156,23.894357673010603,8.52792353861757,23.890422844683183,8.521480556986361
97,3.88,3,7,21.279195818832164,8.422453055533266,34.71275600594221,0.5221961958239069,11.038120032719261,9.422500333312016,5.749485309612783,23.868461166554255,8.346199887107788,33.29096149986627,2.596714577495005
98,3.92,3,7,21.35561408681427,8.408670081137403,34.95325078890622,0.7072616541394194,11.072324729025627,9.589010585889035,5.535995925639801,24.006113392593136,8.433283393922443,33.59512397848217,2.8972874682826415
99,3.96,3,7,21.3555317871187,8.408535146972406,35.050313168592396,0.904542536586155,10.30968485180743,9.015279664893136,5.0014332253217075,24.657385085755784,8.060739139402619,33.67266475064892,3.0593059140809116
100,4.0,3,7,21.468558685422586,8.318052881964395,35.159842754620236,1.0796768574939053,10.928360791559609,9.55643082555638,5.301292244995853,24.120511878248546,8.346071108328475,33.676942703804926,3.0447788633326227
101,4.04,3,7,21.40399864752382,8.349709981757643,35.21959388139711,1.2096776646691385,10.989406578835588,9.60966073003198,5.331179757674294,24.05253287561101,8.371611021952406,33.66219360564299,3.0404312642781117
102,4.08,3,7,21.457571120112483,8.300022906443107,35.31897359492426,1.366535758550249,10.929216363683258,9.557178990443301,5.301707278682127,24.109605657669473,8.328174614927008,33.666784648112774,3.026467336244881
103,4.12,3,7,21.51084708277585,8.250610524427247,35.41375384591264,1.4708721605071156,10.890858579552763,9.524087321151388,5.282287506270499,24.166360607729988,8.284980068360417,33.690447928881376,3.0026925620899183
103,4.12,3,10,21.51084708277585,8.250610524427247,-43.48748046474115,34.576599781481356,65.26765545583393,60.059792323085915,25.547763009884818,18.855333557821712,8.216240980494076,-41.20445876526421,33.764003990378896
103,4.12,7,10,35.41375384591264,1.4708721605071156,-43.48748046474115,34.576599781481356,80.78963106299395,74.089571326303,32.213349841010604,32.885112561038795,1.5506541493682897,-41.20445876526421,33.764003990378896
104,4.16,3,7,21.40399864752382,8.349709981757643,35.53729438850063,1.6275576114179424,11.064432172909575,9.676332786537163,5.3656540247301105,24.05253287561101,8.371611021952406,33.72886566214817,3.0059569972222953
105,4.2,3,7,21.409549807924662,8.358815254565489,35.630915167478314,1.8403641539306124,11.043113398130085,9.657386265090018,5.355860719885354,24.052532875611014,8.371611021952404,33.70991914070103,3.01575030206705
113,4.52,0,3,21.290368712623362,8.440763667666774,21.235792658321174,8.491130409234469,0.00039775219596476397,0.00020717933858094284,0.0003395342855441186,22.422266715816097,6.116442901231407,22.422059536477516,6.116103366945863
117,4.68,0,3,21.295872669893708,8.449783786237672,21.301376011564237,8.45880289593749,0.0,0.0,0.0,18.643314349127024,8.422309746488198,18.643314349127024,8.422309746488198
121,4.84,0,3,21.17537116531183,8.53271193507192,21.230104957300213,8.481813187656458,0.01275775387485027,0.006647291274788358,0.010889159868391118,19.99164197075035,10.911372255084167,19.99828926202514,10.922261414952558
127,5.08,0,3,21.21345829620792,8.454543711050787,21.273608427514674,8.413296201707862,0.00026922197791906337,0.0001402752335835089,0.0002297897565988194,18.609934054143228,8.367604604326967,18.609793778909644,8.367374814570368
128,5.12,0,3,21.218979411957513,8.463588043480936,21.158589061939338,8.505232519258907,0.012819678775812714,0.00667955658245134,0.010942014795130461,19.987244766167322,10.904176917297697,19.98056520958487,10.893234902502567
129,5.16,0,3,21.279195818832164,8.422453055533266,21.279195818832164,8.422453055533266,0.0,0.0,0.0,22.46231576326177,6.041749172353132,22.46231576326177,6.041749172353132
131,5.24,0,3,21.235792658321174,8.491130409234469,21.235792658321174,8.491130409234469,0.0,0.0,0.0,22.422059536477516,6.116103366945863,22.422059536477516,6.116103366945863
133,5.32,0,3,21.301376011564237,8.45880289593749,21.301458172580247,8.458937544894575,0.02113112484652373,0.011006683341054924,0.01803821939962802,23.95943767400145,8.495296045386782,23.948430990660395,8.477257825987154
136,5.44,0,3,21.17537116531183,8.53271193507192,21.23027154257158,8.48208607680432,0.00042833139341250657,0.0002232480887940369,0.00036555173837982124,22.421836288388718,6.115737815207483,22.422059536477512,6.116103366945863
137,5.48,0,3,21.17537116531183,8.53271193507192,21.235792658321174,8.491130409234469,0.00042833139341587426,0.00022324808879758962,0.0003655517383815976,22.421836288388718,6.115737815207481,22.422059536477516,6.116103366945863
144,5.76,0,3,21.58033118260186,8.228572560190937,21.516364931954417,8.259668830178727,0.007336046983982812,0.003815253462001067,0.006265893900465613,24.162545354267987,8.278714174459951,24.166360607729988,8.284980068360417
145,5.8,0,3,21.339071074498833,8.381547045771967,21.398528083555085,8.34073690698565,0.0004145374837710758,0.0002158548164494789,0.00035390397520629335,18.755680274253073,8.328162845538085,18.755464419436624,8.327808941562878
148,5.92,3,11,21.35561408681427,8.408670081137403,22.393625962386352,18.363158962796618,7.544649598955797,2.277606412852112,7.192652264579374,20.164318740048227,10.776489284935293,22.44192515290034,17.969141549514667
149,5.96,0,3,21.3555317871187,8.408535146972406,21.295872669893708,8.449783786237672,0.012706640345873207,0.0066165054474289775,0.01084806731835286,20.11370029439068,10.832045243173551,20.10708378894325,10.821197175855199
149,5.96,0,11,21.3555317871187,8.408535146972406,22.71260405065943,17.974265814991405,7.167813254055957,3.228938925891871,6.399335923193945,19.534992215695908,11.185013660753093,22.76393114158778,17.584349583947038
149,5.96,3,11,21.295872669893708,8.449783786237672,22.71260405065943,17.974265814991405,7.266296742518343,2.6568473526445295,6.763152408091839,20.10708378894325,10.821197175855199,22.76393114158778,17.584349583947038
154,6.16,0,3,21.235792658321174,8.491130409234469,21.24131315480873,8.500173727229859,0.0,0.0,0.0,22.422059536477516,6.116103366945863,22.422059536477516,6.116103366945863
156,6.24,0,3,21.301458172580247,8.458937544894575,21.24131315480873,8.500173727229859,0.020994326651407998,0.01093886947020195,0.017919343912652153,18.6544853545001,8.440617263801995,18.643546485029898,8.422697919889343
157,6.28,0,3,21.312380848518917,8.476838089400834,21.301376011564237,8.45880289593749,0.0,0.0,0.0,18.643314349127024,8.422309746488198,18.643314349127024,8.422309746488198
158,6.32,0,3,21.301458172580247,8.458937544894575,21.24131315480873,8.500173727229859,0.020994326651407998,0.01093886947020195,0.017919343912652153,18.6544853545001,8.440617263801995,18.643546485029898,8.422697919889343
163,6.52,0,3,21.17537116531183,8.53271193507192,21.175453690509478,8.532847063796302,0.02125225156510543,0.011076761165483617,0.01813735258160243,19.991641970750354,10.911372255084165,19.98056520958487,10.893234902502563
164,6.56,0,3,21.125714896730354,8.592713596782733,21.18652982871801,8.550983396333354,0.021140104939324268,0.011021813591352014,0.018039502820286657,18.518876141041726,8.49983828142709,18.52989795463308,8.517877784247377
165,6.6,0,3,21.13135367119063,8.601942630365642,21.13690754420805,8.611032704982748,0.0,0.0,0.0,18.46706987053718,8.556839434023837,18.46706987053718,8.556839434023837
171,6.84,0,3,21.26899209908995,8.545515572021538,21.26347407860896,8.536476310058932,0.0,0.0,0.0,18.592368769695334,8.479137688972598,18.592368769695334,8.479137688972598
172,6.88,0,3,21.257870929740875,8.527297596313922,21.20313936490454,8.578180246525507,0.007787556193453799,0.004058906405912666,0.006646150032480591,23.93457938752259,8.59381493114527,23.938638293928502,8.60046108117775
185,7.4,3,12,22.190819746567,8.16957684588994,-44.450980746273856,22.43431166267547,63.17107746862126,61.71349941200952,13.49181303125898,19.55977475414052,8.17106200778055,-42.153724657869,21.66287503903953
202,8.08,3,12,23.65848278619748,8.008267252802945,-37.91580191376073,21.598653054658783,58.053083469287905,56.596277179693416,12.923695666929918,20.98808391332129,7.93506392884621,-35.608193266372126,20.858759595776128
204,8.16,3,12,23.922094193583845,7.869366292978622,-48.50020836866747,25.96742904598871,69.66284929776906,67.45990035860589,17.38028814176128,21.24655015391255,7.785405450436788,-46.21335020469334,25.165693592198068
205,8.2,3,12,24.304098862290296,7.720979495607423,-45.598317070586674,25.10391396981855,67.0404375109832,64.92880732561545,16.69341909068207,21.622743755039632,7.624318123128023,-43.306063570575816,24.317737213810094
206,8.24,3,12,24.90279239922568,7.435701814247155,-45.24607634419116,25.51297073965746,67.48051226447194,65.22089486121047,17.316304714877184,22.26707201703016,7.410489268771816,-42.95382284418031,24.726793983649
207,8.28,3,12,25.12242335179443,7.288919831587009,-42.71337893900352,24.478597656074918,65.02661744464478,62.92045944666648,16.415747296805584,22.504336596067823,7.291413735633417,-40.416122850598654,23.707161032439
209,8.36,3,12,25.10858127906893,7.367726253366598,-45.14160836879234,25.634289285089555,67.64604316621593,65.3568607951089,17.449008655345047,22.50750592632741,7.39910387373604,-42.84935486878149,24.84811252908109
210,8.4,3,12,25.205444033419624,7.326634118706746,-43.38605190192821,24.99790815097234,65.90363306178048,63.720976906133586,16.820402874776654,22.630554728950532,7.401242326631236,-41.09042217718306,24.22164520140789
